date,patch,matchtype,matchnum,team,side,victorydefeat,time,towersdestroyed,inhibitorsdestroyed,baronsslain,dragonsslain,riftheraldsslain,summoner,role,champion,kill,death,assist,largestkillingspree,largestmultikill,firstblood,totaldamagedealttochampions,physicaldamagedealttochampions,magicdamagedealttochampions,truedamagedealttochampions,totaldamagedealt,physicaldamagedealt,magicdamagedealt,truedamagedealt,largestcriticalstrike,totaldamagetoobjectives,totaldamagetoturrets,damagehealed,damagetaken,physicaldamagetaken,magicdamagetaken,truedamagetaken,wardsplaced,wardsdestroyed,stealthwardspurchased,controlwardspurchased,goldearned,goldspent,minionskilled,neutralminionskilled,neutralminionskilledinteamsjungle,neutralminionskilledinenemyjungle,kdaratio,killparticipation,damageperdeath,damageshare,damagepergold,goldadvantage,csadvantage,csperminute,visionscoreperhour
2021-02-06,11.3,clolr3,1,lindenwood university,red,defeat,30:11,1,0,0,1,0,MoonJuices,adc,Samira,9,5,3,5,3,0,15,12.3,2.4,0.3,110.7,100.3,10.2,0.3,464,5.9,4.7,3.2,17.7,10.1,6.2,1.4,9,3,0,1,12.9,12.4,226,0,0,0,2.4,0.923076923,3,0.267857143,1.162790698,-1.4,21,7.49,25.84
2021-02-06,11.3,clolr3,1,lindenwood university,red,defeat,30:11,1,0,0,1,0,ZenDofu,support,Galio,0,6,12,0,0,0,7.3,0.1,7,0.2,30,1.8,22.3,5.8,4,2.7,0,0.5,14.8,9.2,3.8,1.8,37,6,0,13,6.3,5.9,39,0,0,0,2,0.923076923,1.216666667,0.130357143,1.158730159,-2.6,3,1.29,111.32
2021-02-06,11.3,clolr3,2,lindenwood university,blue,defeat,28:58,1,0,0,1,0,LoL Coach Sam,top,Gragas,0,3,3,0,0,0,6.3,0.8,5.5,0,79.5,16.4,63.1,0,7,2.2,2,6.5,22.2,12.3,9.4,0.6,10,1,0,7,7.6,7.1,153,0,0,0,1,0.230769231,2.1,0.130705394,0.828947368,-3.5,-58,5.28,37.28
2021-02-06,11.3,clolr3,2,lindenwood university,blue,defeat,28:58,1,0,0,1,0,YoStone,jungle,Hecarim,4,6,4,3,2,0,7.3,5.6,1.2,0.5,136,115.2,12.5,8.4,0,10.7,0,13.5,29.1,20.8,6.4,1.8,7,3,0,6,9.2,8.9,12,133,99,4,1.333333333,0.615384615,1.216666667,0.151452282,0.793478261,-1.6,-3,5.01,33.14
2021-02-06,11.3,clolr3,2,lindenwood university,blue,defeat,28:58,1,0,0,1,0,VinaZz VI,mid,Zoe,6,4,5,2,1,0,17.2,1.4,13.9,1.8,105,14.5,76,14.6,0,2.7,0.3,2.4,13.8,9.9,3.1,0.7,9,3,0,2,9.6,9.1,156,4,4,0,2.75,0.846153846,4.3,0.356846473,1.791666667,-3.5,-75,5.52,29.00
2021-02-06,11.3,clolr3,2,lindenwood university,blue,defeat,28:58,1,0,0,1,0,MoonJuices,adc,Jhin,3,5,5,3,1,1,15.9,14.5,1.4,0,104.3,100.1,4.3,0,707,4.2,2.1,4.8,15.4,7.1,7.9,0.4,12,5,0,4,9.5,9.4,180,4,4,0,1.6,0.615384615,3.18,0.329875519,1.673684211,-2.7,-9,6.35,43.50
2021-02-06,11.3,clolr3,2,lindenwood university,blue,defeat,28:58,1,0,0,1,0,ZenDofu,support,Taric,0,6,8,0,0,0,1.5,0.5,0.9,0,14.1,3.8,2.2,8.2,0,2.2,0,4.5,16.6,9.5,5.4,1.7,32,8,0,11,6.1,5.2,35,0,0,0,1.333333333,0.615384615,0.25,0.031120332,0.245901639,-2.6,4,1.21,105.64
2021-02-06,11.3,clolr3,2,missouri university of science and technology,red,victory,28:58,9,2,1,4,2,TheRedSquidward,top,Vladimir,3,1,9,3,2,0,18.8,0.7,18.2,0,142.5,14,124.7,3.9,0,14.3,6.7,19.4,13.9,7.7,4.8,1.3,8,5,0,1,11.1,10.7,206,5,0,5,12,0.5,18.8,0.26074896,1.693693694,3.5,58,7.28,29.00
2021-02-06,11.3,clolr3,2,missouri university of science and technology,red,victory,28:58,9,2,1,4,2,PixFish,jungle,Udyr,2,3,15,2,1,0,6.8,2.3,3.9,0.6,131.4,45.4,74,12,0,27.5,1.4,11.8,25.8,18.2,7.3,0.4,6,7,0,6,10.8,11.2,19,129,79,6,5.666666667,0.708333333,2.266666667,0.094313454,0.62962963,1.6,3,5.11,39.36
2021-02-06,11.3,clolr3,2,missouri university of science and technology,red,victory,28:58,9,2,1,4,2,Jack of 2 Trades,mid,Lucian,8,4,8,5,2,0,18.3,15.5,0.9,1.9,149.9,131.7,4.7,13.5,587,8.6,2.3,0.8,13.4,8.4,4.6,0.4,11,6,0,2,13.1,11.4,189,46,32,10,4,0.666666667,4.575,0.253814147,1.396946565,3.5,75,8.11,39.36
2021-02-06,11.3,clolr3,2,missouri university of science and technology,red,victory,28:58,9,2,1,4,2,EpicFighter,adc,Xayah,8,2,9,7,2,0,18.4,16.5,0.2,1.6,129.2,119.4,0.2,9.6,595,28.9,6.2,2.6,11.2,6.9,3.5,0.8,8,8,0,3,12.2,10.8,161,32,5,8,8.5,0.708333333,9.2,0.25520111,1.508196721,2.7,9,6.66,39.36
2021-02-06,11.3,clolr3,2,missouri university of science and technology,red,victory,28:58,9,2,1,4,2,OG Dankster,support,Nautilus,3,3,16,3,1,0,9.8,2.5,6.5,0.8,27.9,9.8,10.7,7.4,12,6.5,2.1,1.9,14.3,7.3,5.5,1.5,20,6,0,5,8.7,7.7,31,0,0,0,6.333333333,0.791666667,3.266666667,0.13592233,1.126436782,2.6,-4,1.07,64.21
2021-02-10,11.3,scrim,1,ccc renegades,blue,victory,23:22,11,3,0,2,2,Ricarto,top,Mordekaiser,10,1,4,5,2,1,19.2,1.5,17.4,0.3,145.9,20.6,122.1,3.3,0,21.1,10,9.2,17.7,13.6,3.8,0.3,7,1,0,0,12.7,10.8,168,19,1,7,14,0.56,19.2,0.332755633,1.511811024,5.4,61,8.00,20.54
2021-02-10,11.3,scrim,1,ccc renegades,blue,victory,23:22,11,3,0,2,2,0wley,jungle,Olaf,3,1,9,3,2,0,9.5,6.7,0,2.7,133.6,101.5,8,24.1,0,20.1,3.9,10.7,18.4,14.8,3.5,0,3,3,0,3,9.1,7.9,10,138,88,30,12,0.48,9.5,0.164644714,1.043956044,2.9,20,6.33,23.11
2021-02-10,11.3,scrim,1,ccc renegades,blue,victory,23:22,11,3,0,2,2,FAAR,mid,Zed,6,0,5,6,2,0,13,11.8,0.6,0.6,107.6,96.6,6.4,4.6,0,7,4,3.1,10.4,5.5,4.7,0.2,13,5,0,6,10.4,8.3,175,16,4,8,#DIV/0!,0.44,#DIV/0!,0.225303293,1.25,4.5,75,8.17,61.63
2021-02-10,11.3,scrim,1,ccc renegades,blue,victory,23:22,11,3,0,2,2,Sharper Image,adc,Ezreal,5,1,4,4,1,0,9.9,8.2,1.8,0,85,78.9,6,0,0,6.1,5,1.4,7.6,6,1.6,0,8,3,0,1,9,7.1,152,4,0,0,9,0.36,9.9,0.171577123,1.1,1.5,-39,6.68,30.81
2021-02-10,11.3,scrim,1,ccc renegades,blue,victory,23:22,11,3,0,2,2,Twîlîght,support,Seraphine,1,1,12,1,1,0,6.1,1.1,4.6,0.4,26.5,4.4,19.2,2.9,0,6.5,2.4,1.8,4.5,3.2,1.3,0,25,4,0,6,6.6,5.6,21,0,0,0,13,0.52,6.1,0.105719237,0.924242424,2.3,16,0.90,89.87
2021-02-10,11.3,scrim,1,lindenwood university,red,defeat,23:22,0,0,0,1,0,snickerpig,top,Shen,3,8,1,3,1,0,6.6,3.2,3.2,0.2,64.7,26.2,27.5,11,0,4.5,0.1,0.4,20.1,8.7,10.5,0.8,3,0,0,1,7.3,6.9,126,0,0,0,0.5,1,0.825,0.2578125,0.904109589,-5.4,-61,5.39,10.27
2021-02-10,11.3,scrim,1,lindenwood university,red,defeat,23:22,0,0,0,1,0,YoStone,jungle,Udyr,0,4,0,0,0,0,1.9,0.7,0.9,0.3,101.1,31.5,64.2,5.3,0,7.5,0,9.5,21.5,16.9,4.2,0.3,13,12,0,10,6.2,6,18,110,80,4,0,0,0.475,0.07421875,0.306451613,-2.9,-20,5.48,89.87
2021-02-10,11.3,scrim,1,lindenwood university,red,defeat,23:22,0,0,0,1,0,VinaZz VI,mid,Malphite,0,2,0,0,0,0,6.7,1.1,5.6,0,61.1,24,28.9,8.2,0,0.2,0,0,9.9,5.9,3.6,0.5,7,1,0,2,5.9,5.7,116,0,0,0,0,0,3.35,0.26171875,1.13559322,-4.5,-75,4.96,25.68
2021-02-10,11.3,scrim,1,lindenwood university,red,defeat,23:22,0,0,0,1,0,MoonJuices,adc,Samira,1,6,1,1,1,0,7.1,6.4,0.8,0,76.3,67.9,5.9,2.5,369,1.5,1.4,3.1,15.9,10,5.1,0.7,7,2,0,2,7.5,7.1,195,0,0,0,0.333333333,0.5,1.183333333,0.27734375,0.946666667,-1.5,39,8.35,28.25
2021-02-10,11.3,scrim,1,lindenwood university,red,defeat,23:22,0,0,0,1,0,Puzyri,support,Soraka,0,5,2,0,0,0,3.3,0.4,2.8,0,8.9,1,7.9,0,0,0,0,5.3,10.8,6.3,2.8,1.7,13,2,0,2,4.3,4.3,5,0,0,0,0.4,0.5,0.66,0.12890625,0.76744186,-2.3,-16,0.21,43.65
2021-02-10,11.3,scrim,2,lindenwood university,blue,defeat,24:30,1,0,0,0,0,LoL Coach Sam,top,Wukong,4,3,2,2,1,0,10.4,7.9,2.5,0,74.7,57,15.3,2.3,0,5.9,2.8,2.2,17.1,9.4,6.7,0.9,7,1,0,2,9.4,9.3,151,0,0,0,2,0.75,3.466666667,0.307692308,1.106382979,-1.3,-60,6.16,24.49
2021-02-10,11.3,scrim,2,lindenwood university,blue,defeat,24:30,1,0,0,0,0,Litning Drincer,jungle,Ivern,1,7,5,1,1,1,4.3,1.2,2.9,0.2,243.6,2.3,6.1,235.2,0,0.2,0,4.8,13.1,6.7,5.5,0.9,2,1,0,2,5.9,5.5,2,68,60,0,0.857142857,0.75,0.614285714,0.127218935,0.728813559,-3.1,-95,2.86,12.24
2021-02-10,11.3,scrim,2,lindenwood university,blue,defeat,24:30,1,0,0,0,0,VinaZz VI,mid,Anivia,1,5,0,1,1,0,5.4,0.5,4.7,0.3,85.3,7.7,72.8,4.8,0,0,0,0.1,15.5,9.5,3.6,2.4,4,1,0,1,7.4,6,169,0,0,0,0.2,0.125,1.08,0.159763314,0.72972973,-6.7,-88,6.90,14.69
2021-02-10,11.3,scrim,2,lindenwood university,blue,defeat,24:30,1,0,0,0,0,h0gaboga,adc,Aphelios,2,6,1,2,1,0,6.5,5.6,1,0,50.7,49.2,1.5,0,322,0.6,0.6,1.1,12.4,4.1,7.4,0.9,8,0,0,3,6.7,6.6,118,0,0,0,0.5,0.375,1.083333333,0.192307692,0.970149254,-4.2,-46,4.82,26.94
2021-02-10,11.3,scrim,2,lindenwood university,blue,defeat,24:30,1,0,0,0,0,Puzyri,support,Karma,0,5,3,0,0,0,7.2,0.3,6.9,0,20.7,1.3,17.5,1.9,0,2,0,2.6,13.5,6.7,5.2,1.6,13,4,0,3,5,4.9,26,4,4,0,0.6,0.375,1.44,0.213017751,1.44,-2.4,18,1.22,48.98
2021-02-10,11.3,scrim,2,ccc renegades,red,victory,24:30,11,2,0,4,2,Ricarto,top,Sett,2,3,6,2,1,0,10,8.9,0.2,1,125.2,115,2.7,7.5,0,5.2,5.2,1.6,18.1,13.6,4.5,0,7,4,0,1,10.7,11.1,191,20,8,12,2.666666667,0.307692308,3.333333333,0.153374233,0.934579439,1.3,60,8.61,29.39
2021-02-10,11.3,scrim,2,ccc renegades,red,victory,24:30,11,2,0,4,2,0wley,jungle,Olaf,2,2,2,2,1,0,4.7,4.2,0,0.5,154.8,114.6,7.8,32.5,0,33.7,0.6,14.7,25.3,20.3,4.9,0.1,4,2,0,5,9,8.1,22,143,68,41,2,0.153846154,2.35,0.07208589,0.522222222,3.1,95,6.73,26.94
2021-02-10,11.3,scrim,2,ccc renegades,red,victory,24:30,11,2,0,4,2,FAAR,mid,Yone,12,0,3,12,4,0,25.5,16.4,4.6,4.5,205,169,28.4,7.7,548,21.3,7.3,10.7,21.5,16,5.2,0.4,7,0,0,1,14.1,9.6,229,28,0,16,#DIV/0!,0.576923077,#DIV/0!,0.391104294,1.808510638,6.7,88,10.49,19.59
2021-02-10,11.3,scrim,2,ccc renegades,red,victory,24:30,11,2,0,4,2,Sharper Image,adc,Brand,9,1,2,9,1,0,15.9,0.4,14.9,0.7,119,14.1,100.9,4,0,8.7,4.9,1.8,10.5,7.2,3.3,0,10,3,0,4,10.9,10.7,148,16,0,8,11,0.423076923,15.9,0.243865031,1.458715596,4.2,46,6.69,41.63
2021-02-10,11.3,scrim,2,ccc renegades,red,victory,24:30,11,2,0,4,2,Twîlîght,support,Lux,1,2,10,1,1,0,9.1,0.2,8.8,0,27.3,4.6,22.6,0,0,4.8,4,0.6,7,4.4,2.6,0,20,2,0,2,7.4,6.1,12,0,0,0,5.5,0.423076923,4.55,0.139570552,1.22972973,2.4,-18,0.49,58.78
2021-02-10,11.3,scrim,3,ccc renegades,blue,victory,24:25,11,3,1,4,1,Ricarto,top,Volibear,11,3,11,7,2,0,24.9,15.2,9.3,0.4,112.6,54.4,54.9,3.3,0,7.1,6.8,13,29.3,19.2,6.6,3.5,7,2,0,1,12.3,11.4,142,16,4,8,7.333333333,0.611111111,8.3,0.329801325,2.024390244,3.7,6,6.47,24.57
2021-02-10,11.3,scrim,3,ccc renegades,blue,victory,24:25,11,3,1,4,1,0wley,jungle,Jarvan IV,2,4,15,2,1,0,5.8,4.9,0.5,0.4,119.1,88.1,13.8,17.2,0,33.5,2.3,10.8,24.4,17.2,6.7,0.4,4,1,0,3,9.9,9.6,23,112,60,20,4.25,0.472222222,1.45,0.076821192,0.585858586,1.7,23,5.53,19.66
2021-02-10,11.3,scrim,3,ccc renegades,blue,victory,24:25,11,3,1,4,1,FAAR,mid,Ekko,14,0,8,14,3,0,23.3,2.5,20.7,0.1,153.2,22.4,125.9,4.9,0,17.5,6.1,9.4,17,11.3,5.4,0.2,8,1,0,1,13.8,10.9,172,28,8,9,#DIV/0!,0.611111111,#DIV/0!,0.308609272,1.688405797,6.7,71,8.19,24.57
2021-02-10,11.3,scrim,3,ccc renegades,blue,victory,24:25,11,3,1,4,1,Sharper Image,adc,Yasuo,6,4,7,3,3,0,9.3,7.7,0.7,0.9,138.1,105.7,8.1,24.3,439,16.3,4.3,4.4,12.4,7.1,3.8,1.5,8,2,0,1,10.8,8.6,175,16,0,5,3.25,0.361111111,2.325,0.123178808,0.861111111,3.2,43,7.82,27.03
2021-02-10,11.3,scrim,3,ccc renegades,blue,victory,24:25,11,3,1,4,1,Vantrono,support,Gragas,3,4,12,3,1,1,12.2,1.5,10.2,0.5,31.5,5.9,21.2,4.4,90,3.2,1,4.5,12.1,6.5,5.3,0.3,12,5,0,3,7.3,6.2,31,4,0,4,3.75,0.416666667,3.05,0.161589404,1.671232877,1.1,-3,1.43,49.15
2021-02-10,11.3,scrim,3,lindenwood university,red,defeat,24:25,0,0,0,0,0,LoL Coach Sam,top,Kennen,4,7,2,4,1,0,13.4,1.4,11.7,0.4,68.6,15.2,50.3,3.1,0,0,0,2.6,16.9,7.4,9.3,0.1,5,1,0,3,8.6,8.3,152,0,0,0,0.857142857,0.4,1.914285714,0.260700389,1.558139535,-3.7,-6,6.23,22.12
2021-02-10,11.3,scrim,3,lindenwood university,red,defeat,24:25,0,0,0,0,0,Litning Drincer,jungle,Udyr,4,8,7,2,2,0,10.4,3.5,5.8,1,98.8,35.8,58.3,4.7,0,1.6,0,6.9,29.6,16.8,12.3,0.5,4,1,0,1,8.2,7.8,35,77,72,0,1.375,0.733333333,1.3,0.20233463,1.268292683,-1.7,-23,4.59,14.74
2021-02-10,11.3,scrim,3,lindenwood university,red,defeat,24:25,0,0,0,0,0,MoonJuices,mid,Renekton,2,10,4,2,1,0,12.5,10.1,1.6,0.8,78.1,71.2,3.2,3.7,0,1.2,1.1,5.1,24.6,14.5,9.7,0.5,6,0,0,1,7.1,6.2,129,0,0,0,0.6,0.4,1.25,0.243190661,1.76056338,-6.7,-71,5.28,17.20
2021-02-10,11.3,scrim,3,lindenwood university,red,defeat,24:25,0,0,0,0,0,h0gaboga,adc,Miss Fortune,3,5,3,3,1,0,7.9,5.4,2,0.6,74.3,60.1,9.4,4.8,475,0,0,0.4,10.1,4.4,5.4,0.3,7,1,0,3,7.6,7.7,148,0,0,0,1.2,0.4,1.58,0.153696498,1.039473684,-3.2,-43,6.06,27.03
2021-02-10,11.3,scrim,3,lindenwood university,red,defeat,24:25,0,0,0,0,0,YoStone,support,Leona,2,6,10,2,1,0,7.2,3,3.5,0.7,18.6,6.1,5.7,6.8,0,0.1,0,0.8,14.6,7.5,6.3,0.8,14,8,0,7,6.2,5.6,38,0,0,0,2,0.8,1.2,0.140077821,1.161290323,-1.1,3,1.56,71.26
2021-02-11,11.3,scrim,1,gold fish gaming,blue,victory,30:28,9,1,1,4,1,OST ShinyWorm,top,Gnar,9,2,8,9,1,0,38.4,31.1,6.4,0.9,175.7,151.6,17.5,6.6,0,22.5,12,6.1,23.6,12.6,8.6,2.5,14,4,0,5,14.3,12.8,186,20,3,12,8.5,0.68,19.2,0.488549618,2.685314685,6.2,61,6.76,45.30
2021-02-11,11.3,scrim,1,gold fish gaming,blue,victory,30:28,9,1,1,4,1,mossieee,jungle,Taliyah,8,2,6,6,1,1,17.6,0.6,15.8,1.2,175.4,18.5,143.8,13.1,0,28.3,0.8,9.9,19.8,14.4,5.1,0.4,7,7,0,6,12.4,11.6,50,149,90,17,7,0.56,8.8,0.223918575,1.419354839,3.4,35,6.53,39.39
2021-02-11,11.3,scrim,1,gold fish gaming,blue,victory,30:28,9,1,1,4,1,Kaminaryuu,mid,Galio,3,3,10,2,1,0,9.3,0.2,9.2,0,107.3,5.2,91.7,10.4,13,5.9,1.3,3.5,19.1,13.7,2.1,3.3,13,0,0,8,9.2,8.9,137,5,4,1,4.333333333,0.52,3.1,0.118320611,1.010869565,0.9,-22,4.66,41.36
2021-02-11,11.3,scrim,1,gold fish gaming,blue,victory,30:28,9,1,1,4,1,Cheese Trio,adc,Caitlyn,4,2,5,4,1,0,9.8,8.7,1.1,0,95.4,91,2.3,2,780,18.6,6.4,1.9,10.9,7.6,1.9,1.4,12,5,0,3,10.2,9.1,152,22,5,2,4.5,0.36,4.9,0.124681934,0.960784314,0.5,-23,5.71,39.39
2021-02-11,11.3,scrim,1,gold fish gaming,blue,victory,30:28,9,1,1,4,1,XtremeFlaminghot,support,Lulu,1,0,17,1,1,0,3.5,0.6,2.9,0,18.4,4.6,9.9,3.9,0,4.6,1.8,5.6,6.8,4.7,0.9,1.2,24,5,0,7,8.1,6.9,29,0,0,0,#DIV/0!,0.72,#DIV/0!,0.044529262,0.432098765,1.5,-7,0.95,70.90
2021-02-11,11.3,scrim,1,lindenwood university,red,defeat,30:28,1,0,0,1,1,snickerpig,top,Shen,2,4,1,2,2,0,7.2,3.7,3,0.4,97.6,31,31.9,34.7,0,3.8,0,3.5,23.1,15,7.6,0.5,11,2,0,3,8.1,7.9,145,0,0,0,0.75,0.333333333,1.8,0.141453831,0.888888889,-6.2,-61,4.76,31.51
2021-02-11,11.3,scrim,1,lindenwood university,red,defeat,30:28,1,0,0,1,1,YoStone,jungle,Hecarim,2,4,1,2,1,0,10.1,7.7,1.6,0.8,147.4,123.5,12.8,11.1,0,18.4,0,17.1,35.7,23.2,11.6,0.9,5,5,0,4,9,8.5,34,130,88,12,0.75,0.333333333,2.525,0.198428291,1.122222222,-3.4,-35,5.38,27.57
2021-02-11,11.3,scrim,1,lindenwood university,red,defeat,30:28,1,0,0,1,1,VinaZz VI,mid,Twisted Fate,0,8,2,0,0,0,10,1.8,8.3,0,83.7,19.2,60.5,4,160,0.3,0.3,0.8,18.5,9.5,8.8,0.2,9,3,0,2,8.3,7.8,160,4,4,0,0.25,0.222222222,1.25,0.196463654,1.204819277,-0.9,22,5.38,27.57
2021-02-11,11.3,scrim,1,lindenwood university,red,defeat,30:28,1,0,0,1,1,MoonJuices,adc,Vayne,3,5,1,2,1,0,19.4,12.4,0.1,6.9,108.9,84.3,0.2,24.4,357,8.7,3.6,4.2,16,10.2,5.6,0.2,14,6,0,4,9.7,9.6,190,7,5,0,0.8,0.444444444,3.88,0.381139489,2,-0.5,23,6.47,47.26
2021-02-11,11.3,scrim,1,lindenwood university,red,defeat,30:28,1,0,0,1,1,Puzyri,support,Leona,2,4,2,2,1,0,4.2,0.8,2.7,0.7,14,5.1,3.7,5.2,0,0.5,0,0.6,13.2,8.5,4.6,0.2,21,12,0,5,6.6,5.2,36,0,0,0,1,0.444444444,1.05,0.082514735,0.636363636,-1.5,7,1.18,74.84
2021-02-11,11.3,scrim,2,lindenwood university,blue,victory,22:44,4,1,0,2,0,snickerpig,top,Lulu,0,3,7,0,0,0,7.3,1.7,5.6,0,45,12.3,30.8,1.9,0,1.4,1.3,3,13.9,5.3,8.5,0.1,7,2,0,3,5.5,4.5,83,0,0,0,2.333333333,0.291666667,2.433333333,0.131294964,1.327272727,-1.1,-50,3.65,31.67
2021-02-11,11.3,scrim,2,lindenwood university,blue,victory,22:44,4,1,0,2,0,Litning Drincer,jungle,Udyr,3,1,12,3,1,1,11,3.9,5.7,1.4,141.3,48.5,85.2,7.7,0,14.7,2.1,11.8,21.3,14.5,5.1,1.7,4,6,0,2,9.2,8.2,15,143,85,20,15,0.625,11,0.197841727,1.195652174,2.6,47,6.95,31.67
2021-02-11,11.3,scrim,2,lindenwood university,blue,victory,22:44,4,1,0,2,0,VinaZz VI,mid,Pyke,5,1,9,3,2,0,8.8,7.4,0,1.4,29,25.1,0,3.8,0,1.4,1.4,3.3,10.8,4.6,5.5,0.7,4,4,0,2,9.3,7.8,69,0,0,0,14,0.583333333,8.8,0.158273381,0.946236559,3.5,-26,3.04,26.39
2021-02-11,11.3,scrim,2,lindenwood university,blue,victory,22:44,4,1,0,2,0,MoonJuices,adc,Ezreal,16,1,5,9,2,0,23.2,16.9,6.2,0.1,97.1,82.5,12.8,1.8,0,8.1,5.8,1.6,9.6,4.8,4.6,0.1,8,5,0,2,12.7,10.1,146,0,0,0,21,0.875,23.2,0.417266187,1.826771654,5.4,33,6.42,39.59
2021-02-11,11.3,scrim,2,lindenwood university,blue,victory,22:44,4,1,0,2,0,YoStone,support,Thresh,0,4,13,0,0,0,5.3,0.7,4.3,0.4,18.6,3.2,9.2,6.2,0,3.8,0.7,1.2,10.2,5.3,4.8,0.1,17,5,0,6,5.5,4.5,36,0,0,0,3.25,0.541666667,1.325,0.095323741,0.963636364,-0.9,1,1.58,73.90
2021-02-11,11.3,scrim,2,gold fish gaming,red,defeat,22:44,0,0,0,1,1,OST ShinyWorm,top,Vladimir,2,3,1,2,1,0,13.6,1,12.5,0,77.2,13.1,57.9,6.3,0,4.9,1.4,12.4,17.7,10.9,6.5,0.3,10,3,0,4,6.6,6.5,133,0,0,0,1,0.3,4.533333333,0.292473118,2.060606061,1.1,50,5.85,44.87
2021-02-11,11.3,scrim,2,gold fish gaming,red,defeat,22:44,0,0,0,1,1,mossieee,jungle,Shaco,1,5,2,1,1,0,5.3,1.7,3.3,0.3,74.8,33.9,32.7,8.2,0,9.7,0,6.2,17,13.6,3.3,0.1,10,3,0,3,6.6,6.5,23,88,52,8,0.6,0.3,1.06,0.113978495,0.803030303,-2.6,-47,4.88,42.23
2021-02-11,11.3,scrim,2,gold fish gaming,red,defeat,22:44,0,0,0,1,1,Kaminaryuu,mid,Sett,2,7,2,2,1,0,7,5.2,0,1.8,38.6,34,0,4.5,0,4.1,0,0.2,16.1,10.4,4.7,1,10,3,0,3,5.8,5.4,95,0,0,0,0.571428571,0.4,1,0.150537634,1.206896552,-3.5,26,4.18,42.23
2021-02-11,11.3,scrim,2,gold fish gaming,red,defeat,22:44,0,0,0,1,1,Cheese Trio,adc,Kai'Sa,3,6,5,3,1,0,11.1,7.5,3.6,0,50.7,43,5.2,2.5,383,1.7,0,2.4,11.8,6.5,4.3,1,6,3,0,0,7.3,7.1,109,4,0,0,1.333333333,0.8,1.85,0.238709677,1.520547945,-5.4,-33,4.97,23.75
2021-02-11,11.3,scrim,2,gold fish gaming,red,defeat,22:44,0,0,0,1,1,XtremeFlaminghot,support,Rell,2,3,5,2,1,0,9.5,1.1,7.7,0.7,23,3.6,12.6,6.8,0,0.3,0,1.8,11.5,6.7,3.8,1,16,4,0,5,6.4,6.1,35,0,0,0,2.333333333,0.7,3.166666667,0.204301075,1.484375,0.9,-1,1.54,65.98
2021-02-11,11.3,scrim,3,gold fish gaming,blue,victory,30:26,11,3,1,5,1,OST ShinyWorm,top,Jayce,5,7,9,5,1,0,22.3,16.8,2.9,2.6,145.2,124.5,12.4,8.4,0,16.9,8.4,3.7,15.6,11,2.1,2.4,12,5,0,6,13.3,11.8,185,8,1,1,2,0.482758621,3.185714286,0.255733945,1.676691729,3.3,10,6.34,45.35
2021-02-11,11.3,scrim,3,gold fish gaming,blue,victory,30:26,11,3,1,5,1,mossieee,jungle,Gragas,8,1,11,5,2,0,16.4,1.3,13,2.1,168.3,21.5,132.4,14.5,0,16.8,0.8,17.7,26.3,17.3,5.4,3.6,12,11,0,12,12.7,10.8,41,149,92,13,19,0.655172414,16.4,0.188073394,1.291338583,-0.4,-11,6.24,69.00
2021-02-11,11.3,scrim,3,gold fish gaming,blue,victory,30:26,11,3,1,5,1,Kaminaryuu,mid,Galio,1,4,18,1,1,0,17.8,0.4,16.6,0.8,124.7,5.3,106.1,13.3,8,13.6,2.2,6.5,20.4,15.6,3.1,1.7,17,2,0,6,9.8,8.3,133,8,0,8,4.75,0.655172414,4.45,0.20412844,1.816326531,-0.6,-41,4.63,49.29
2021-02-11,11.3,scrim,3,gold fish gaming,blue,victory,30:26,11,3,1,5,1,Cheese Trio,adc,Kai'Sa,14,1,7,8,2,0,23.6,14.6,5.3,3.8,200,164.2,20.2,15.6,524,32.1,6.9,8.5,14.3,11.1,1.8,1.4,7,6,0,0,16,14.3,203,49,25,16,21,0.724137931,23.6,0.270642202,1.475,5.6,40,8.28,25.63
2021-02-11,11.3,scrim,3,gold fish gaming,blue,victory,30:26,11,3,1,5,1,XtremeFlaminghot,support,Rell,1,4,21,1,1,0,7.1,1.1,5.9,0.1,29.7,5.8,17.7,6.2,9,3.1,0.9,5,16.3,10.3,4,2.1,27,5,0,9,9.2,8.1,34,4,0,0,5.5,0.75862069,1.775,0.081422018,0.77173913,3.3,36,1.25,80.83
2021-02-11,11.3,scrim,3,lindenwood university,red,defeat,30:26,2,0,0,0,1,LoL Coach Sam,top,Yone,3,8,5,3,1,0,10.2,6.6,2.1,1.6,119.3,95,22.7,1.6,380,1.8,0.9,3.1,19.8,11.1,7.3,1.4,9,2,0,2,10,9.6,179,4,4,0,1,0.470588235,1.275,0.173469388,1.02,-3.3,-10,6.01,25.63
2021-02-11,11.3,scrim,3,lindenwood university,red,defeat,30:26,2,0,0,0,1,MoonJuices,jungle,Olaf,8,6,5,5,2,1,23.4,17,0.2,6.2,207.6,168.4,9,30.1,8,11.7,2.2,14.6,38.1,18.9,14.4,4.8,5,7,0,5,13.1,12.9,65,136,120,0,2.166666667,0.764705882,3.9,0.397959184,1.786259542,0.4,11,6.60,33.52
2021-02-11,11.3,scrim,3,lindenwood university,red,defeat,30:26,2,0,0,0,1,VinaZz VI,mid,Cho'Gath,3,4,6,3,1,0,12.6,2.2,9.1,1.4,128.4,21.7,93.2,13.6,8,4.6,0,10.1,30.4,15.4,12.7,2.4,9,3,0,4,10.4,10.1,177,5,1,0,2.25,0.529411765,3.15,0.214285714,1.211538462,0.6,41,5.98,31.54
